67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,242,82,98,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,82,82,4,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,242,82,82,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,82,82,82,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,67,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
0,0,0,0,0,0,0,0,0,0,0,0,242,82,82,67,0,0,0,0,0,0,0,0,0,0,0,0,67,67
0,0,0,0,0,0,0,66,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67
82,82,82,98,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,67,67,67,0,0,0,67,67,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,67,67,67,0,0,0,67,67,67,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,67,67,0,0,0,67,67,67,67,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,67,67,0,0,0,67,67,67,67,67,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,67,67,67,67,67,67,67,67,67,67,67,82,98,0,0,0,0,0,0,0,0,0,0,0,0,0,66,82
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
