2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,0,0,0,0,0,192,16,16,16,16,16,2
2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
247,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,247,247
24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,16,176,0,0,0,0,0,2,2,24,24
24,2,2,0,0,0,0,0,0,0,32,16,16,16,16,16,2,2,0,0,0,0,0,0,0,0,2,2,24,24
24,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,24,24
24,2,2,0,0,0,0,0,192,16,2,2,2,2,2,2,2,2,0,0,0,0,0,192,16,16,2,2,24,24
24,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,24,24
24,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,24,24
24,2,2,16,16,176,0,0,0,0,2,2,2,2,2,2,2,2,16,16,176,0,0,0,0,0,2,2,24,24
24,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,24,24
24,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,24,24
24,2,2,0,0,0,0,0,192,16,2,2,2,2,2,2,0,0,0,0,0,0,0,192,16,16,2,2,24,24
24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,24
24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,24
24,2,2,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,16,16,16,16,16,2,2,24,24
24,2,2,2,2,2,16,16,16,1,0,0,0,0,0,0,32,16,16,2,2,2,2,2,2,2,2,2,24,24
24,24,24,2,2,2,2,2,2,2,16,16,16,16,16,16,2,2,2,2,2,24,24,24,24,24,24,24,24,24
24,24,24,24,24,24,24,24,2,2,2,2,2,2,2,2,2,2,24,24,24,24,24,24,24,24,24,24,24,24
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
